time (s), (volts), (volts), (volts)
5874.08,0.60,-0.19,-0.25
5874.09,0.60,-0.16,-0.25
5874.10,0.60,-0.13,-0.24
5874.11,0.60,-0.10,-0.23
5874.12,0.60,-0.07,-0.22
5874.13,0.60,-0.03,-0.20
5874.14,0.60,0.01,-0.18
5874.15,0.60,0.05,-0.16
5874.16,0.60,0.09,-0.13
5874.17,0.60,0.14,-0.10
5874.18,0.60,0.18,-0.07
5874.19,0.60,0.23,-0.03
5874.20,0.60,0.27,0.01
5874.21,0.60,0.30,0.04
5874.22,0.60,0.33,0.07
5874.23,0.60,0.35,0.11
5874.24,0.60,0.37,0.14
5874.25,0.60,0.38,0.18
5874.26,0.60,0.38,0.21
5874.27,0.60,0.38,0.23
5874.28,0.60,0.37,0.26
5874.29,0.60,0.34,0.28
5874.30,0.60,0.31,0.30
5874.31,0.60,0.29,0.31
5874.32,0.60,0.26,0.32
5874.33,0.60,0.24,0.33
5874.34,0.60,0.21,0.34
5874.35,0.60,0.17,0.33
5874.36,0.60,0.14,0.32
5874.37,0.60,0.11,0.31
5874.38,0.60,0.08,0.28
5874.39,0.60,0.04,0.25
5874.40,0.60,0.00,0.21
5874.41,0.60,-0.04,0.15
5874.42,0.60,-0.08,0.15
5874.43,0.60,-0.12,0.11
5874.44,0.60,-0.16,0.07
5874.45,0.60,-0.20,0.03
5874.46,0.60,-0.23,0.00
5874.47,0.60,-0.24,-0.04
5874.48,0.60,-0.25,-0.07
5874.49,0.60,-0.27,-0.09
5874.50,0.60,-0.28,-0.12
5874.51,0.60,-0.29,-0.15
5874.52,0.60,-0.28,-0.17
5874.53,0.60,-0.27,-0.19
5874.54,0.60,-0.26,-0.21
5874.55,0.60,-0.25,-0.23
5874.56,0.60,-0.23,-0.24
5874.57,0.60,-0.21,-0.24
5874.58,0.60,-0.18,-0.25
5874.59,0.60,-0.16,-0.25
5874.60,0.60,-0.13,-0.24
5874.61,0.59,-0.10,-0.23
5874.62,0.60,-0.07,-0.22
5874.63,0.60,-0.03,-0.20
5874.64,0.60,0.01,-0.18
5874.65,0.60,0.05,-0.16
5874.66,0.60,0.10,-0.13
5874.67,0.60,0.14,-0.10
5874.68,0.60,0.19,-0.07
5874.69,0.60,0.23,-0.03
5874.70,0.60,0.27,0.00
5874.71,0.60,0.30,0.04
5874.72,0.60,0.33,0.07
5874.73,0.60,0.35,0.11
5874.74,0.60,0.37,0.14
5874.75,0.60,0.38,0.17
5874.76,0.60,0.38,0.20
5874.77,0.60,0.37,0.23
5874.78,0.60,0.36,0.25
5874.79,0.60,0.32,0.28
5874.80,0.60,0.30,0.29
5874.81,0.60,0.28,0.31
5874.82,0.60,0.26,0.32
5874.83,0.60,0.23,0.33
5874.84,0.60,0.20,0.34
5874.85,0.60,0.17,0.33
5874.86,0.60,0.14,0.32
5874.87,0.60,0.11,0.30
5874.88,0.60,0.07,0.28
5874.89,0.60,0.03,0.25
5874.90,0.60,0.00,0.21
5874.91,0.60,-0.04,0.14
5874.92,0.60,-0.08,0.14
5874.93,0.60,-0.12,0.11
5874.94,0.60,-0.16,0.07
5874.95,0.60,-0.20,0.03
5874.96,0.60,-0.23,0.00
5874.97,0.60,-0.23,-0.04
5874.98,0.60,-0.25,-0.07
5874.99,0.60,-0.27,-0.10
5875.00,0.60,-0.28,-0.12
5875.01,0.60,-0.28,-0.15
5875.02,0.60,-0.28,-0.17
5875.03,0.60,-0.27,-0.19
5875.04,0.60,-0.26,-0.21
5875.05,0.60,-0.24,-0.22
5875.06,0.60,-0.23,-0.24
5875.07,0.60,-0.21,-0.24
5875.08,0.60,-0.18,-0.25
5875.09,0.60,-0.16,-0.25
5875.10,0.60,-0.13,-0.24
5875.11,0.60,-0.10,-0.23
5875.12,0.60,-0.06,-0.23
5875.13,0.60,-0.03,-0.21
5875.14,0.60,0.01,-0.18
5875.15,0.60,0.05,-0.16
5875.16,0.60,0.10,-0.13
5875.17,0.60,0.14,-0.10
5875.18,0.60,0.19,-0.07
5875.19,0.60,0.23,-0.04
5875.20,0.60,0.27,0.00
5875.21,0.60,0.30,0.04
5875.22,0.60,0.33,0.07
5875.23,0.60,0.35,0.11
5875.24,0.60,0.37,0.14
5875.25,0.60,0.37,0.17
5875.26,0.60,0.38,0.20
5875.27,0.60,0.37,0.23
5875.28,0.60,0.36,0.25
5875.29,0.60,0.32,0.28
5875.30,0.60,0.30,0.30
5875.31,0.60,0.28,0.32
5875.32,0.60,0.25,0.32
5875.33,0.60,0.23,0.33
5875.34,0.60,0.20,0.34
5875.35,0.60,0.17,0.34
5875.36,0.60,0.13,0.32
5875.37,0.60,0.10,0.30
5875.38,0.60,0.07,0.28
5875.39,0.60,0.03,0.25
5875.40,0.60,-0.01,0.22
5875.41,0.60,-0.04,0.14
5875.42,0.60,-0.08,0.14
5875.43,0.60,-0.12,0.11
5875.44,0.60,-0.16,0.07
5875.45,0.60,-0.20,0.03
5875.46,0.60,-0.23,-0.01
5875.47,0.60,-0.24,-0.04
5875.48,0.60,-0.25,-0.07
5875.49,0.60,-0.27,-0.10
5875.50,0.60,-0.28,-0.12
5875.51,0.60,-0.28,-0.15
5875.52,0.60,-0.28,-0.17
5875.53,0.60,-0.27,-0.19
5875.54,0.60,-0.26,-0.21
5875.55,0.60,-0.24,-0.23
5875.56,0.60,-0.22,-0.24
5875.57,0.60,-0.20,-0.25
5875.58,0.60,-0.18,-0.25
5875.59,0.60,-0.16,-0.25
5875.60,0.60,-0.13,-0.25
5875.61,0.60,-0.10,-0.23
5875.62,0.60,-0.07,-0.23
5875.63,0.60,-0.03,-0.20
5875.64,0.60,0.01,-0.19
5875.65,0.60,0.05,-0.16
5875.66,0.60,0.10,-0.13
5875.67,0.60,0.14,-0.10
5875.68,0.60,0.19,-0.07
5875.69,0.60,0.23,-0.04
5875.70,0.60,0.27,0.00
5875.71,0.60,0.30,0.04
5875.72,0.60,0.33,0.07
5875.73,0.60,0.35,0.11
5875.74,0.60,0.37,0.14
5875.75,0.60,0.37,0.17
5875.76,0.60,0.38,0.21
5875.77,0.60,0.37,0.23
5875.78,0.60,0.36,0.26
5875.79,0.60,0.32,0.28
5875.80,0.60,0.30,0.30
5875.81,0.60,0.28,0.32
5875.82,0.60,0.25,0.33
5875.83,0.60,0.22,0.34
5875.84,0.60,0.20,0.34
5875.85,0.60,0.17,0.33
5875.86,0.60,0.13,0.32
5875.87,0.60,0.10,0.31
5875.88,0.60,0.07,0.28
5875.89,0.60,0.03,0.25
5875.90,0.59,-0.01,0.20
5875.91,0.60,-0.04,0.14
5875.92,0.60,-0.08,0.14
5875.93,0.60,-0.12,0.11
5875.94,0.60,-0.16,0.07
5875.95,0.60,-0.20,0.03
5875.96,0.60,-0.23,-0.01
5875.97,0.60,-0.23,-0.04
5875.98,0.60,-0.25,-0.07
5875.99,0.60,-0.27,-0.10
5876.00,0.60,-0.28,-0.12
5876.01,0.60,-0.28,-0.15
5876.02,0.60,-0.28,-0.17
5876.03,0.60,-0.27,-0.19
5876.04,0.60,-0.26,-0.21
5876.05,0.60,-0.24,-0.23
5876.06,0.60,-0.23,-0.24
5876.07,0.60,-0.20,-0.24
5876.08,0.60,-0.19,-0.25
5876.09,0.60,-0.16,-0.25
5876.10,0.60,-0.13,-0.25
5876.11,0.60,-0.10,-0.23
5876.12,0.60,-0.07,-0.23
5876.13,0.60,-0.03,-0.21
5876.14,0.60,0.01,-0.19
5876.15,0.60,0.05,-0.16
5876.16,0.60,0.10,-0.13
5876.17,0.60,0.14,-0.10
5876.18,0.60,0.19,-0.07
5876.19,0.60,0.23,-0.04
5876.20,0.60,0.27,0.00
5876.21,0.60,0.30,0.04
5876.22,0.60,0.33,0.07
5876.23,0.60,0.35,0.11
5876.24,0.60,0.36,0.14
5876.25,0.60,0.37,0.17
5876.26,0.60,0.38,0.20
5876.27,0.60,0.37,0.23
5876.28,0.60,0.36,0.25
5876.29,0.60,0.32,0.27
5876.30,0.60,0.30,0.30
5876.31,0.60,0.28,0.31
5876.32,0.60,0.25,0.33
5876.33,0.60,0.23,0.33
5876.34,0.60,0.20,0.33
5876.35,0.60,0.17,0.33
5876.36,0.60,0.13,0.32
5876.37,0.60,0.10,0.30
5876.38,0.60,0.07,0.28
5876.39,0.60,0.03,0.25
5876.40,0.60,0.00,0.22
5876.41,0.60,-0.04,0.14
5876.42,0.60,-0.07,0.14
5876.43,0.60,-0.12,0.11
5876.44,0.60,-0.16,0.07
5876.45,0.60,-0.20,0.03
5876.46,0.60,-0.23,0.00
5876.47,0.60,-0.24,-0.04
5876.48,0.60,-0.25,-0.07
5876.49,0.60,-0.27,-0.10
5876.50,0.60,-0.28,-0.12
5876.51,0.60,-0.28,-0.15
5876.52,0.60,-0.28,-0.17
5876.53,0.60,-0.27,-0.19
5876.54,0.60,-0.26,-0.21
5876.55,0.60,-0.25,-0.22
5876.56,0.60,-0.23,-0.24
5876.57,0.60,-0.21,-0.24
5876.58,0.60,-0.19,-0.25
5876.59,0.60,-0.16,-0.25
5876.60,0.60,-0.13,-0.24
5876.61,0.60,-0.10,-0.23
5876.62,0.60,-0.07,-0.23
5876.63,0.60,-0.03,-0.21
5876.64,0.60,0.01,-0.18
5876.65,0.60,0.05,-0.16
5876.66,0.60,0.09,-0.13
5876.67,0.60,0.14,-0.10
5876.68,0.60,0.19,-0.07
5876.69,0.60,0.23,-0.03
5876.70,0.60,0.27,0.00
5876.71,0.60,0.30,0.03
5876.72,0.60,0.33,0.07
5876.73,0.60,0.35,0.11
5876.74,0.60,0.36,0.14
5876.75,0.60,0.38,0.17
5876.76,0.60,0.38,0.20
5876.77,0.60,0.37,0.23
5876.78,0.60,0.36,0.25
5876.79,0.60,0.32,0.27
5876.80,0.60,0.30,0.29
5876.81,0.60,0.28,0.31
5876.82,0.60,0.26,0.32
5876.83,0.60,0.23,0.33
5876.84,0.60,0.20,0.33
5876.85,0.60,0.17,0.33
5876.86,0.60,0.14,0.32
5876.87,0.60,0.10,0.30
5876.88,0.60,0.07,0.28
5876.89,0.60,0.03,0.25
5876.90,0.60,0.00,0.22
5876.91,0.60,-0.05,0.14
5876.92,0.60,-0.08,0.15
5876.93,0.60,-0.12,0.11
5876.94,0.60,-0.16,0.07
5876.95,0.60,-0.20,0.03
5876.96,0.60,-0.23,0.00
5876.97,0.60,-0.24,-0.04
5876.98,0.60,-0.25,-0.07
5876.99,0.60,-0.27,-0.10
5877.00,0.60,-0.28,-0.12
5877.01,0.60,-0.28,-0.14
5877.02,0.60,-0.28,-0.17
5877.03,0.60,-0.28,-0.19
5877.04,0.60,-0.27,-0.21
5877.05,0.60,-0.25,-0.22
5877.06,0.60,-0.23,-0.24
5877.07,0.60,-0.21,-0.25
5877.08,0.60,-0.19,-0.25
5877.09,0.60,-0.16,-0.25
5877.10,0.60,-0.13,-0.25
5877.11,0.60,-0.10,-0.23
5877.12,0.60,-0.06,-0.22
5877.13,0.60,-0.03,-0.21
5877.14,0.60,0.01,-0.18
5877.15,0.60,0.05,-0.16
5877.16,0.60,0.10,-0.13
5877.17,0.60,0.14,-0.10
5877.18,0.60,0.19,-0.07
5877.19,0.60,0.23,-0.03
5877.20,0.60,0.27,0.00
5877.21,0.60,0.30,0.03
5877.22,0.60,0.33,0.07
5877.23,0.60,0.35,0.10
5877.24,0.60,0.37,0.14
5877.25,0.60,0.37,0.17
5877.26,0.60,0.38,0.20
5877.27,0.60,0.37,0.23
5877.28,0.60,0.36,0.25
5877.29,0.60,0.32,0.27
5877.30,0.60,0.30,0.29
5877.31,0.60,0.28,0.31
5877.32,0.60,0.26,0.32
5877.33,0.60,0.23,0.33
5877.34,0.60,0.20,0.33
5877.35,0.60,0.17,0.33
5877.36,0.60,0.14,0.32
5877.37,0.60,0.11,0.30
5877.38,0.60,0.07,0.28
5877.39,0.60,0.03,0.25
5877.40,0.60,0.00,0.22
5877.41,0.60,-0.04,0.14
5877.42,0.60,-0.08,0.13
5877.43,0.60,-0.12,0.11
5877.44,0.60,-0.16,0.07
5877.45,0.60,-0.20,0.03
5877.46,0.60,-0.23,0.00
5877.47,0.60,-0.23,-0.03
5877.48,0.60,-0.25,-0.07
5877.49,0.60,-0.27,-0.09
5877.50,0.60,-0.28,-0.12
5877.51,0.60,-0.28,-0.14
5877.52,0.60,-0.28,-0.17
5877.53,0.60,-0.27,-0.19
5877.54,0.60,-0.26,-0.21
5877.55,0.60,-0.25,-0.23
5877.56,0.60,-0.23,-0.24
5877.57,0.60,-0.21,-0.25
5877.58,0.60,-0.18,-0.25
5877.59,0.60,-0.16,-0.25
5877.60,0.60,-0.13,-0.25
5877.61,0.60,-0.10,-0.24
5877.62,0.60,-0.06,-0.23
5877.63,0.60,-0.03,-0.21
5877.64,0.60,0.01,-0.19
5877.65,0.60,0.06,-0.16
5877.66,0.60,0.10,-0.13
5877.67,0.60,0.15,-0.10
5877.68,0.60,0.19,-0.07
5877.69,0.60,0.23,-0.04
5877.70,0.60,0.27,0.00
5877.71,0.60,0.30,0.03
5877.72,0.60,0.33,0.07
5877.73,0.60,0.35,0.10
5877.74,0.60,0.37,0.14
5877.75,0.60,0.37,0.17
5877.76,0.60,0.38,0.20
5877.77,0.60,0.37,0.23
5877.78,0.60,0.36,0.25
5877.79,0.60,0.32,0.28
5877.80,0.60,0.30,0.29
5877.81,0.60,0.28,0.31
5877.82,0.60,0.26,0.32
5877.83,0.60,0.23,0.33
5877.84,0.60,0.20,0.34
5877.85,0.60,0.17,0.33
5877.86,0.60,0.14,0.32
5877.87,0.60,0.10,0.31
5877.88,0.60,0.07,0.28
5877.89,0.60,0.03,0.25
5877.90,0.60,0.00,0.22
5877.91,0.60,-0.04,0.16
5877.92,0.60,-0.07,0.15
5877.93,0.60,-0.12,0.11
5877.94,0.60,-0.16,0.07
5877.95,0.60,-0.19,0.03
5877.96,0.60,-0.23,0.00
5877.97,0.60,-0.24,-0.04
5877.98,0.60,-0.25,-0.07
5877.99,0.60,-0.27,-0.09
5878.00,0.60,-0.28,-0.12
5878.01,0.60,-0.28,-0.15
5878.02,0.60,-0.28,-0.17
5878.03,0.60,-0.27,-0.19
5878.04,0.60,-0.26,-0.21
5878.05,0.60,-0.24,-0.23
5878.06,0.60,-0.22,-0.24
5878.07,0.60,-0.20,-0.25
5878.08,0.60,-0.18,-0.25
5878.09,0.60,-0.16,-0.25
5878.10,0.60,-0.13,-0.25
5878.11,0.60,-0.10,-0.24
5878.12,0.60,-0.06,-0.22
5878.13,0.60,-0.03,-0.21
5878.14,0.60,0.01,-0.19
5878.15,0.60,0.05,-0.16
5878.16,0.60,0.10,-0.13
5878.17,0.60,0.14,-0.10
5878.18,0.60,0.19,-0.07
5878.19,0.60,0.23,-0.04
5878.20,0.60,0.26,0.00
5878.21,0.60,0.30,0.03
5878.22,0.60,0.33,0.07
5878.23,0.60,0.35,0.10
5878.24,0.60,0.36,0.14
5878.25,0.60,0.38,0.17
5878.26,0.60,0.38,0.20
5878.27,0.60,0.38,0.23
5878.28,0.60,0.37,0.25
5878.29,0.60,0.32,0.27
5878.30,0.60,0.31,0.29
5878.31,0.60,0.28,0.31
5878.32,0.60,0.26,0.32
5878.33,0.60,0.23,0.33
5878.34,0.60,0.20,0.33
5878.35,0.60,0.17,0.33
5878.36,0.60,0.14,0.32
5878.37,0.60,0.10,0.31
5878.38,0.60,0.07,0.29
5878.39,0.60,0.04,0.26
5878.40,0.60,0.00,0.23
5878.41,0.60,-0.04,0.15
5878.42,0.60,-0.08,0.15
5878.43,0.60,-0.12,0.12
5878.44,0.60,-0.16,0.08
5878.45,0.60,-0.20,0.04
5878.46,0.60,-0.23,0.00
5878.47,0.60,-0.23,-0.03
5878.48,0.60,-0.25,-0.06
5878.49,0.60,-0.27,-0.09
5878.50,0.60,-0.28,-0.12
5878.51,0.60,-0.28,-0.14
5878.52,0.60,-0.28,-0.17
5878.53,0.60,-0.27,-0.19
5878.54,0.60,-0.26,-0.21
5878.55,0.60,-0.24,-0.22
5878.56,0.60,-0.23,-0.24
5878.57,0.60,-0.21,-0.25
5878.58,0.60,-0.18,-0.25
5878.59,0.60,-0.16,-0.25
5878.60,0.60,-0.13,-0.25
5878.61,0.60,-0.10,-0.24
5878.62,0.60,-0.07,-0.23
5878.63,0.60,-0.03,-0.21
5878.64,0.60,0.01,-0.19
5878.65,0.60,0.05,-0.16
5878.66,0.60,0.09,-0.13
5878.67,0.60,0.14,-0.10
5878.68,0.60,0.19,-0.07
5878.69,0.60,0.23,-0.04
5878.70,0.60,0.26,0.00
5878.71,0.60,0.30,0.03
5878.72,0.60,0.33,0.07
5878.73,0.60,0.35,0.10
5878.74,0.60,0.36,0.14
5878.75,0.60,0.37,0.17
5878.76,0.60,0.38,0.20
5878.77,0.60,0.37,0.23
5878.78,0.60,0.36,0.25
5878.79,0.60,0.32,0.27
5878.80,0.60,0.30,0.29
5878.81,0.59,0.29,0.31
5878.82,0.60,0.26,0.32
5878.83,0.60,0.23,0.33
5878.84,0.60,0.21,0.34
5878.85,0.60,0.17,0.33
5878.86,0.60,0.14,0.32
5878.87,0.60,0.11,0.31
5878.88,0.60,0.08,0.28
5878.89,0.60,0.04,0.26
5878.90,0.60,0.01,0.23
5878.91,0.60,-0.03,0.14
5878.92,0.60,-0.07,0.14
5878.93,0.60,-0.11,0.12
5878.94,0.60,-0.15,0.08
5878.95,0.60,-0.19,0.04
5878.96,0.60,-0.22,0.00
5878.97,0.60,-0.22,-0.03
5878.98,0.60,-0.25,-0.06
5878.99,0.60,-0.27,-0.09
5879.00,0.60,-0.28,-0.12
5879.01,0.60,-0.28,-0.14
5879.02,0.60,-0.28,-0.16
5879.03,0.60,-0.27,-0.19
5879.04,0.60,-0.26,-0.20
5879.05,0.60,-0.24,-0.22
5879.06,0.60,-0.23,-0.24
5879.07,0.60,-0.21,-0.24
5879.08,0.60,-0.18,-0.25
5879.09,0.60,-0.16,-0.25
5879.10,0.60,-0.13,-0.25
5879.11,0.60,-0.10,-0.24
5879.12,0.60,-0.07,-0.22
5879.13,0.60,-0.03,-0.21
5879.14,0.60,0.01,-0.19
5879.15,0.60,0.05,-0.16
5879.16,0.60,0.09,-0.14
5879.17,0.60,0.14,-0.10
5879.18,0.60,0.18,-0.07
5879.19,0.60,0.22,-0.04
5879.20,0.60,0.26,0.00
5879.21,0.60,0.30,0.03
5879.22,0.60,0.32,0.06
5879.23,0.60,0.34,0.10
5879.24,0.60,0.36,0.14
5879.25,0.60,0.37,0.17
5879.26,0.60,0.37,0.20
5879.27,0.60,0.37,0.23
5879.28,0.60,0.37,0.25
5879.29,0.60,0.33,0.27
5879.30,0.60,0.31,0.29
5879.31,0.60,0.28,0.31
5879.32,0.60,0.26,0.32
5879.33,0.60,0.23,0.33
5879.34,0.60,0.21,0.34
5879.35,0.60,0.18,0.34
5879.36,0.60,0.15,0.33
5879.37,0.60,0.11,0.31
5879.38,0.60,0.08,0.28
5879.39,0.60,0.04,0.26
5879.40,0.60,0.01,0.23
5879.41,0.60,-0.03,0.17
5879.42,0.60,-0.07,0.14
5879.43,0.60,-0.11,0.12
5879.44,0.60,-0.15,0.08
5879.45,0.60,-0.19,0.04
5879.46,0.60,-0.23,0.00
5879.47,0.60,-0.24,-0.03
5879.48,0.60,-0.25,-0.06
5879.49,0.60,-0.27,-0.09
5879.50,0.60,-0.28,-0.11
5879.51,0.60,-0.28,-0.14
5879.52,0.60,-0.28,-0.16
5879.53,0.60,-0.28,-0.18
5879.54,0.60,-0.27,-0.20
5879.55,0.60,-0.25,-0.22
5879.56,0.60,-0.24,-0.23
5879.57,0.60,-0.22,-0.24
5879.58,0.60,-0.19,-0.25
5879.59,0.60,-0.17,-0.25
5879.60,0.60,-0.14,-0.25
5879.61,0.60,-0.11,-0.23
5879.62,0.60,-0.07,-0.23
5879.63,0.60,-0.04,-0.21
5879.64,0.60,0.00,-0.19
5879.65,0.60,0.04,-0.16
5879.66,0.60,0.09,-0.14
5879.67,0.60,0.13,-0.11
5879.68,0.60,0.18,-0.08
5879.69,0.60,0.22,-0.04
5879.70,0.60,0.26,-0.01
5879.71,0.60,0.30,0.03
5879.72,0.60,0.32,0.06
5879.73,0.60,0.35,0.10
5879.74,0.60,0.36,0.13
5879.75,0.60,0.37,0.16
5879.76,0.60,0.37,0.20
5879.77,0.60,0.37,0.22
5879.78,0.60,0.36,0.25
5879.79,0.60,0.33,0.27
5879.80,0.60,0.30,0.29
5879.81,0.60,0.28,0.31
5879.82,0.60,0.26,0.32
5879.83,0.60,0.23,0.33
5879.84,0.60,0.21,0.33
5879.85,0.60,0.17,0.33
5879.86,0.60,0.14,0.32
5879.87,0.60,0.11,0.31
5879.88,0.60,0.08,0.29
5879.89,0.60,0.04,0.26
5879.90,0.60,0.00,0.23
5879.91,0.60,-0.02,0.18
5879.92,0.60,-0.07,0.15
5879.93,0.60,-0.12,0.12
5879.94,0.60,-0.15,0.08
5879.95,0.60,-0.19,0.05
5879.96,0.60,-0.23,0.01
5879.97,0.60,-0.24,-0.03
5879.98,0.60,-0.25,-0.06
5879.99,0.60,-0.27,-0.08
5880.00,0.60,-0.28,-0.11
5880.01,0.60,-0.28,-0.13
5880.02,0.60,-0.28,-0.16
5880.03,0.60,-0.28,-0.18
5880.04,0.60,-0.27,-0.20
5880.05,0.60,-0.25,-0.22
5880.06,0.60,-0.23,-0.23
5880.07,0.60,-0.22,-0.24
5880.08,0.60,-0.19,-0.24
5880.09,0.60,-0.17,-0.25
5880.10,0.60,-0.14,-0.24
5880.11,0.60,-0.11,-0.24
5880.12,0.60,-0.08,-0.23
5880.13,0.60,-0.04,-0.20
5880.14,0.60,0.00,-0.19
5880.15,0.60,0.04,-0.16
5880.16,0.61,0.08,-0.13
5880.17,0.60,0.13,-0.10
5880.18,0.60,0.17,-0.07
5880.19,0.60,0.22,-0.04
5880.20,0.60,0.25,-0.01
5880.21,0.60,0.29,0.03
5880.22,0.60,0.32,0.06
5880.23,0.60,0.34,0.10
5880.24,0.60,0.36,0.13
5880.25,0.60,0.36,0.16
5880.26,0.60,0.37,0.19
5880.27,0.60,0.37,0.22
5880.28,0.60,0.36,0.25
5880.29,0.60,0.33,0.27
5880.30,0.60,0.30,0.29
5880.31,0.60,0.28,0.31
5880.32,0.60,0.26,0.32
5880.33,0.60,0.23,0.33
5880.34,0.60,0.21,0.33
5880.35,0.60,0.17,0.34
5880.36,0.60,0.14,0.33
5880.37,0.60,0.11,0.31
5880.38,0.60,0.08,0.29
5880.39,0.60,0.04,0.27
5880.40,0.60,0.00,0.23
5880.41,0.60,-0.03,0.19
5880.42,0.60,-0.08,0.15
5880.43,0.60,-0.11,0.13
5880.44,0.60,-0.15,0.09
5880.45,0.60,-0.19,0.05
5880.46,0.60,-0.23,0.01
5880.47,0.60,-0.23,-0.03
5880.48,0.60,-0.25,-0.06
5880.49,0.60,-0.27,-0.08
5880.50,0.60,-0.28,-0.11
5880.51,0.60,-0.29,-0.14
5880.52,0.60,-0.29,-0.16
5880.53,0.60,-0.28,-0.18
5880.54,0.60,-0.27,-0.20
5880.55,0.60,-0.26,-0.22
5880.56,0.60,-0.24,-0.23
5880.57,0.60,-0.22,-0.24
5880.58,0.60,-0.20,-0.24
5880.59,0.60,-0.17,-0.25
5880.60,0.60,-0.14,-0.25
5880.61,0.60,-0.11,-0.24
5880.62,0.60,-0.08,-0.23
5880.63,0.60,-0.04,-0.21
5880.64,0.60,-0.01,-0.19
5880.65,0.60,0.04,-0.16
5880.66,0.60,0.08,-0.14
5880.67,0.60,0.12,-0.11
5880.68,0.60,0.17,-0.08
5880.69,0.60,0.21,-0.04
5880.70,0.60,0.25,-0.01
5880.71,0.60,0.28,0.02
5880.72,0.60,0.31,0.06
5880.73,0.60,0.34,0.09
5880.74,0.60,0.35,0.13
5880.75,0.60,0.36,0.16
5880.76,0.60,0.37,0.19
5880.77,0.60,0.37,0.22
5880.78,0.60,0.36,0.25
5880.79,0.60,0.34,0.27
5880.80,0.60,0.30,0.29
5880.81,0.60,0.28,0.31
5880.82,0.60,0.26,0.32
5880.83,0.60,0.23,0.32
5880.84,0.60,0.21,0.34
5880.85,0.60,0.18,0.34
5880.86,0.60,0.14,0.33
5880.87,0.60,0.11,0.31
5880.88,0.60,0.08,0.29
5880.89,0.60,0.04,0.27
5880.90,0.60,0.01,0.24
5880.91,0.60,-0.03,0.17
5880.92,0.60,-0.07,0.11
5880.93,0.60,-0.11,0.12
5880.94,0.60,-0.15,0.09
5880.95,0.60,-0.19,0.04
5880.96,0.60,-0.22,0.01
5880.97,0.60,-0.24,-0.03
5880.98,0.60,-0.25,-0.06
5880.99,0.60,-0.27,-0.09
5881.00,0.60,-0.28,-0.11
5881.01,0.60,-0.29,-0.14
5881.02,0.60,-0.28,-0.16
5881.03,0.60,-0.28,-0.18
5881.04,0.60,-0.27,-0.20
5881.05,0.60,-0.26,-0.22
5881.06,0.60,-0.24,-0.23
5881.07,0.60,-0.22,-0.24
5881.08,0.60,-0.20,-0.25
5881.09,0.60,-0.17,-0.25
5881.10,0.60,-0.15,-0.25
5881.11,0.60,-0.12,-0.24
5881.12,0.60,-0.09,-0.23
5881.13,0.60,-0.05,-0.21
5881.14,0.60,-0.01,-0.19
5881.15,0.60,0.03,-0.17
5881.16,0.60,0.07,-0.14
5881.17,0.60,0.12,-0.11
5881.18,0.60,0.16,-0.08
5881.19,0.60,0.21,-0.05
5881.20,0.60,0.25,-0.01
5881.21,0.60,0.28,0.02
5881.22,0.60,0.31,0.06
5881.23,0.60,0.34,0.09
5881.24,0.60,0.36,0.12
5881.25,0.60,0.36,0.16
5881.26,0.60,0.37,0.19
5881.27,0.60,0.37,0.22
5881.28,0.60,0.37,0.24
5881.29,0.60,0.35,0.27
5881.30,0.60,0.31,0.29
5881.31,0.60,0.29,0.31
5881.32,0.60,0.26,0.32
5881.33,0.60,0.24,0.33
5881.34,0.60,0.21,0.34
5881.35,0.60,0.18,0.34
5881.36,0.60,0.15,0.33
5881.37,0.60,0.12,0.31
5881.38,0.60,0.10,0.29
5881.39,0.60,0.06,0.27
5881.40,0.60,0.03,0.23
5881.41,0.60,0.00,0.19
5881.42,0.60,-0.06,0.12
5881.43,0.60,-0.11,0.13
5881.44,0.60,-0.15,0.09
5881.45,0.60,-0.19,0.05
5881.46,0.60,-0.22,0.01
5881.47,0.60,-0.24,-0.02
